72
94
0.957042,0.228712,0.028575
1.53029,0.838864,0.028575
1.53029,0.334303,0.028575
1.78054,0.689733,0.028575
1.26427,1.98137,0.028575
0.5468,0.205056,0.028575
1.64791,0.930829,0.028575
1.66793,0.0981782,0.028575
1.86813,0.222454,0.028575
0.671926,0.707131,0.028575
1.8356,0.992967,0.028575
2.09336,0.65245,0.028575
0.216468,0.751871,0.028575
1.33509,0.192628,0.028575
0.441694,0.925857,0.028575
1.97324,0.81898,0.028575
