1.07232904309,0.707131403118,21
1.53028987129,0.838864142539,22
1.53028987129,0.334302895323,25
1.78054168998,0.689732739421,21
1.09234918858,0.856262806236,24
0.546800223839,0.205055679287,20
1.64790822608,0.930828507795,20
1.66792837157,0.0981781737194,19
1.86812982652,0.222454342984,20
0.671926133184,0.707131403118,21
1.8355970901,0.992966592428,20
2.09335646335,0.652449888641,24
0.216467823167,0.751870824053,24
1.33509345271,0.192628062361,22
0.441694459989,0.925857461024,20
1.97323559037,0.818979955457,19
